image_id,species,breed,age,sex,class,group,weight,shoulder_height,chest_size,BCS,neck_size,back_length,exercise,food_count,food_amount,snack_amount
cat_aug_2006,20,cat_PER,4.0,IM,LH,SL,4.0,33.5,46.0,4,24.7,33.9,3,2,0.67,9.0
cat_aug_2007,20,cat_ETC,6.1,SF,UK,SL,5.0,43.6,42.5,4,37.0,36.3,3,2,0.9,20.0
cat_aug_2008,20,cat_ETC,3.1,SF,LH,ML,4.1,20.1,37.6,4,24.3,41.9,3,2,1.75,20.0
cat_aug_2009,20,cat_KOR,1.9,SF,LH,SL,4.8,38.2,37.2,4,28.1,62.1,3,2,0.69,20.0
cat_aug_2010,20,cat_ETC,3.9,CM,SH,SL,3.4,18.9,29.7,6,26.5,24.9,2,2,0.91,0.9
cat_aug_2011,20,cat_ETC,7.6,IM,UK,ML,4.9,18.9,41.7,4,25.4,31.7,3,2,0.57,19.6
cat_aug_2012,20,cat_KOR,3.3,SF,LH,ML,4.1,24.4,36.3,4,20.6,34.7,3,2,0.62,20.0
cat_aug_2013,20,cat_ETC,1.5,SF,UK,ML,3.6,17.9,35.3,4,20.7,30.5,2,2,0.52,0.4
cat_aug_2014,20,cat_ETC,1.7,SF,LH,SS,5.2,25.7,37.7,6,24.2,33.4,2,4,1.01,13.1
cat_aug_2015,20,cat_KOR,1.3,CM,LH,ML,2.8,15.9,25.6,4,22.1,24.1,3,2,0.57,19.0
cat_aug_2016,20,cat_ETC,3.4,SF,LH,SL,2.9,21.8,35.6,4,21.9,25.0,3,4,0.52,15.6
cat_aug_2017,20,cat_ETC,6.0,SF,LH,MS,3.0,22.9,28.6,5,23.0,31.7,3,4,0.96,20.0
cat_aug_2018,20,cat_KOR,2.8,SF,LH,ML,3.6,37.0,31.5,4,30.3,28.7,3,2,0.85,20.0
cat_aug_2019,20,cat_PER,2.6,CM,SH,SL,3.9,22.3,29.0,3,16.9,29.5,1,4,1.57,8.1
cat_aug_2020,20,cat_ETC,6.4,SF,LH,ML,2.6,18.0,27.6,4,23.0,32.3,3,2,0.5,19.8
cat_aug_2021,20,cat_TUR,4.9,CM,LH,SL,6.3,41.1,47.4,4,24.3,53.4,3,2,1.75,19.6
cat_aug_2022,20,cat_PER,8.7,IF,UK,SL,6.0,19.7,45.9,3,22.1,46.5,1,3,0.87,6.2
cat_aug_2023,20,cat_SIA,4.3,CM,SH,ML,5.8,27.3,35.6,4,19.6,33.9,1,3,0.71,0.3
cat_aug_2024,20,cat_ETC,4.2,CM,LH,ML,2.3,19.2,30.5,4,19.1,25.3,3,2,0.5,19.3
cat_aug_2025,20,cat_ETC,7.8,CM,LH,ML,7.8,29.3,46.4,4,35.6,63.6,3,2,0.57,15.8
cat_aug_2026,20,cat_ETC,6.1,CM,UK,ML,9.0,21.1,46.6,7,20.3,37.9,1,3,0.92,0.0
cat_aug_2027,20,cat_KOR,5.8,SF,LH,SL,2.5,18.4,29.0,4,20.5,25.7,3,2,0.6,17.9
cat_aug_2028,20,cat_PER,6.3,SF,UK,ML,7.9,19.8,52.0,6,25.3,32.4,1,4,0.78,0.0
cat_aug_2029,20,cat_KOR,2.5,IF,LH,ML,3.8,21.3,38.3,5,23.9,29.7,1,3,0.87,0.1
cat_aug_2030,20,cat_TUR,1.5,IF,LH,MS,4.4,24.3,36.8,4,24.4,31.8,3,2,0.96,15.3
cat_aug_2031,20,cat_RUS,4.1,CM,UK,ML,3.8,14.8,30.7,5,17.0,24.3,3,4,0.56,20.0
cat_aug_2032,20,cat_RUS,5.9,SF,LH,SL,3.7,19.3,37.4,5,25.0,29.7,2,4,1.21,1.4
cat_aug_2033,20,cat_KOR,5.2,SF,SH,ML,2.0,13.5,25.0,7,16.0,24.9,2,4,0.69,5.0
cat_aug_2034,20,cat_KOR,1.8,IF,UK,SL,5.5,27.9,50.4,4,33.2,33.3,3,2,0.54,20.0
cat_aug_2035,20,cat_SIA,4.3,CM,LH,SL,5.1,23.4,38.3,6,20.5,31.9,1,4,0.93,0.0
cat_aug_2036,20,cat_RUS,3.6,SF,LH,SL,2.5,26.9,31.4,4,19.8,36.6,3,2,0.8,20.0
cat_aug_2037,20,cat_PER,2.5,CM,UK,SL,6.9,17.1,41.9,7,26.8,33.9,3,2,0.77,6.0
cat_aug_2038,20,cat_SCO,5.6,SF,UK,ML,5.3,18.0,39.5,4,18.1,24.2,1,3,1.46,0.0
cat_aug_2039,20,cat_TUR,2.6,SF,LH,SL,6.5,46.5,37.7,4,25.6,45.5,3,2,0.81,20.0
cat_aug_2040,20,cat_SCO,4.7,SF,UK,SL,2.9,16.7,30.3,4,18.5,26.2,3,2,0.54,17.7
cat_aug_2041,20,cat_PER,6.9,SF,UK,SL,3.1,14.5,31.9,5,18.8,29.2,3,2,0.72,20.0
cat_aug_2042,20,cat_PER,4.3,CM,LH,ML,4.1,27.2,33.3,4,25.1,45.1,3,4,0.98,20.0
cat_aug_2043,20,cat_ETC,11.1,CM,UK,SS,3.2,36.9,37.8,7,24.5,31.1,1,4,1.41,19.7
cat_aug_2044,20,cat_KOR,0.1,SF,LH,ML,3.8,28.3,28.7,4,26.3,49.9,3,2,0.79,20.0
cat_aug_2045,20,cat_ETC,3.2,IM,LH,SL,3.2,19.4,36.3,3,18.6,23.6,2,4,0.71,3.4
cat_aug_2046,20,cat_ETC,7.3,SF,LH,SL,2.1,20.2,25.0,4,19.1,25.0,3,2,0.5,20.0
cat_aug_2047,20,cat_RUS,2.9,SF,LH,ML,2.3,21.7,28.0,4,20.2,31.2,3,2,0.65,20.0
cat_aug_2048,20,cat_KOR,5.6,SF,SH,SS,4.8,29.6,44.5,4,24.1,31.2,2,4,0.91,0.2
cat_aug_2049,20,cat_ETC,2.0,SF,UK,ML,4.2,29.1,41.8,4,38.1,29.8,3,2,0.55,17.7
cat_aug_2050,20,cat_KOR,3.6,SF,LH,MS,3.5,21.5,36.1,5,25.3,29.4,2,4,0.64,15.6
cat_aug_2051,20,cat_KOR,1.5,SF,LH,SS,5.0,38.6,40.9,6,25.1,50.8,3,2,1.01,0.6
cat_aug_2052,20,cat_ETC,4.1,CM,UK,SS,4.9,21.2,37.8,3,25.1,29.2,3,2,0.53,19.7
cat_aug_2053,20,cat_PER,8.1,SF,SH,ML,3.8,13.0,28.2,2,17.5,22.9,3,4,1.71,0.0
cat_aug_2054,20,cat_SIA,1.6,CM,LH,SL,6.6,30.0,40.0,4,29.4,40.7,3,2,0.86,20.0
cat_aug_2055,20,cat_ETC,5.3,IM,SH,SS,3.1,15.7,31.1,4,23.0,22.9,2,2,0.55,18.7
cat_aug_2056,20,cat_SIA,6.7,CM,LH,SL,6.8,29.6,44.0,4,23.9,54.7,3,2,2.18,20.0
cat_aug_2057,20,cat_ETC,1.9,IM,LH,ML,4.2,22.5,37.4,5,18.2,31.6,3,2,0.85,5.1
cat_aug_2058,20,cat_KOR,3.9,SF,UK,SL,3.6,22.2,32.9,4,24.4,37.7,3,2,0.55,20.0
cat_aug_2059,20,cat_KOR,5.9,SF,UK,SL,5.0,17.2,39.5,9,22.1,25.4,1,4,0.77,0.0
cat_aug_2060,20,cat_KOR,7.8,SF,LH,SS,4.5,14.7,34.2,4,23.5,30.0,2,4,0.88,4.9
cat_aug_2061,20,cat_ETC,5.5,SF,SH,SL,6.2,28.3,45.7,5,30.2,39.9,2,2,1.41,4.7
cat_aug_2062,20,cat_ETC,1.7,SF,LH,SS,4.3,31.1,31.1,5,25.2,32.5,3,4,1.14,0.2
cat_aug_2063,20,cat_KOR,4.3,SF,LH,ML,4.9,17.7,36.6,4,26.1,39.3,3,2,0.53,20.0
cat_aug_2064,20,cat_KOR,9.5,SF,UK,ML,3.9,19.9,37.5,2,18.9,20.5,1,4,1.12,3.0
cat_aug_2065,20,cat_KOR,5.8,SF,LH,SL,2.6,19.4,33.6,4,26.4,27.6,3,2,0.6,12.3
cat_aug_2066,20,cat_TUR,9.7,CM,LH,SL,3.0,21.7,27.2,3,17.6,32.1,2,2,0.87,20.0
cat_aug_2067,20,cat_ETC,3.9,CM,SH,SS,7.0,35.2,40.7,4,25.8,44.7,3,2,0.68,5.2
cat_aug_2068,20,cat_ETC,6.6,CM,UK,SL,4.2,22.3,33.4,4,22.4,43.4,3,2,0.94,14.6
cat_aug_2069,20,cat_KOR,5.0,CM,SH,ML,4.7,26.2,35.5,7,24.9,32.0,2,2,0.85,19.9
cat_aug_2070,20,cat_KOR,2.7,SF,UK,SS,4.8,21.3,40.7,4,26.9,37.2,3,2,0.5,20.0
cat_aug_2071,20,cat_PER,5.9,SF,SH,SS,5.4,18.7,31.1,4,22.4,49.7,3,2,1.19,20.0
cat_aug_2072,20,cat_TUR,6.1,CM,LH,SL,6.5,27.0,41.7,4,34.3,37.0,3,2,0.98,0.8
cat_aug_2073,20,cat_ETC,2.8,SF,UK,MS,4.8,17.9,42.3,5,22.7,33.3,3,4,0.68,3.5
cat_aug_2074,20,cat_ETC,7.6,SF,SH,ML,3.3,25.4,29.5,4,16.3,26.3,2,2,0.74,19.1
cat_aug_2075,20,cat_RUS,5.1,CM,SH,ML,7.0,28.5,48.5,3,26.4,39.8,2,4,0.51,0.2
cat_aug_2076,20,cat_RUS,6.6,SF,LH,ML,2.5,23.4,26.7,4,16.0,22.1,2,2,1.26,6.6
cat_aug_2077,20,cat_ETC,4.9,CM,LH,SL,4.9,35.9,37.3,5,30.5,40.2,2,4,1.82,20.0
cat_aug_2078,20,cat_TUR,9.1,CM,LH,ML,8.3,33.7,44.7,3,25.7,45.3,1,2,1.71,10.0
cat_aug_2079,20,cat_KOR,8.0,CM,UK,SL,5.8,21.5,51.1,5,23.8,29.5,2,4,1.19,0.7
cat_aug_2080,20,cat_PER,4.8,CM,LH,SL,4.2,18.7,29.8,3,16.0,28.1,1,4,1.61,4.8
cat_aug_2081,20,cat_PER,1.3,CM,LH,SS,3.5,25.9,31.2,5,26.8,32.5,3,2,0.77,15.1
cat_aug_2082,20,cat_ETC,0.8,SF,LH,ML,2.0,14.4,26.4,4,18.2,23.6,3,2,0.68,20.0
cat_aug_2083,20,cat_KOR,5.0,SF,LH,SL,2.0,14.3,25.0,4,17.1,20.0,3,4,1.39,20.0
cat_aug_2084,20,cat_ETC,0.3,SF,LH,SL,4.0,20.6,35.3,5,16.0,34.4,3,2,0.94,0.1
cat_aug_2085,20,cat_ETC,2.5,SF,LH,ML,2.1,29.5,29.7,4,20.7,28.5,3,2,0.57,12.7
cat_aug_2086,20,cat_ETC,2.3,SF,LH,SL,2.1,20.9,25.0,4,17.4,27.8,3,2,1.68,20.0
cat_aug_2087,20,cat_ETC,1.9,SF,LH,SL,3.1,22.0,28.3,4,16.0,36.0,3,2,1.02,20.0
cat_aug_2088,20,cat_RUS,7.7,SF,LH,SL,3.7,31.0,33.9,4,21.8,31.7,3,2,0.51,2.0
cat_aug_2089,20,cat_ETC,1.3,CM,LH,ML,3.5,13.9,30.5,4,16.0,26.6,3,2,0.94,19.9
cat_aug_2090,20,cat_KOR,6.8,IF,SH,ML,2.2,14.1,29.4,4,21.9,23.6,3,2,1.06,20.0
cat_aug_2091,20,cat_KOR,3.1,CM,UK,MS,7.0,40.8,45.3,4,29.9,46.0,3,2,0.61,19.3
cat_aug_2092,20,cat_KOR,2.8,SF,LH,SS,2.9,17.6,36.8,4,30.2,35.1,3,2,0.69,20.0
cat_aug_2093,20,cat_KOR,4.4,CM,SH,ML,5.6,26.7,34.8,4,22.6,34.9,3,4,1.76,20.0
cat_aug_2094,20,cat_TUR,7.7,SF,LH,SL,3.3,22.6,33.2,4,16.2,24.9,2,4,0.79,3.2
cat_aug_2095,20,cat_ETC,10.1,SF,SH,ML,4.5,29.2,44.6,5,25.8,32.8,3,4,1.11,17.0
cat_aug_2096,20,cat_ETC,9.4,CM,LH,MS,3.8,17.4,33.6,3,20.5,23.0,1,4,1.03,3.5
cat_aug_2097,20,cat_KOR,4.4,SF,LH,SL,3.6,25.2,38.0,4,25.0,33.2,2,4,0.65,0.7
cat_aug_2098,20,cat_KOR,4.2,IM,LH,SL,5.0,31.9,46.9,5,27.2,40.0,2,2,0.51,17.9
cat_aug_2099,20,cat_PER,6.2,CM,UK,ML,4.7,32.1,40.3,2,27.8,44.9,2,2,1.37,10.7
cat_aug_2100,20,cat_KOR,2.7,SF,LH,SL,3.8,27.8,36.3,4,29.4,32.9,3,2,0.53,20.0
cat_aug_2101,20,cat_ETC,1.9,SF,LH,SL,3.2,21.1,41.0,4,26.4,31.5,3,2,0.61,19.4
cat_aug_2102,20,cat_ETC,2.5,CM,LH,SL,6.0,22.2,38.4,4,25.0,42.9,3,2,0.74,19.1
cat_aug_2103,20,cat_ETC,2.9,CM,SH,SS,6.2,22.9,40.2,4,23.9,40.6,3,2,1.0,20.0
cat_aug_2104,20,cat_KOR,2.2,SF,SH,SL,2.7,17.1,32.7,6,19.2,25.3,3,4,0.63,0.2
cat_aug_2105,20,cat_PER,3.7,IF,LH,ML,3.5,19.4,36.4,4,22.2,26.9,1,2,0.73,6.0
cat_aug_2106,20,cat_ETC,7.2,SF,LH,SS,3.0,20.2,29.6,4,20.1,28.8,3,2,0.65,9.8
cat_aug_2107,20,cat_SCO,7.1,SF,UK,SL,2.4,20.2,25.3,7,16.2,24.0,1,4,0.81,4.7
cat_aug_2108,20,cat_ETC,12.0,CM,LH,MS,4.3,18.9,41.7,4,25.1,47.4,3,2,1.01,20.0
cat_aug_2109,20,cat_ETC,3.5,CM,SH,SL,3.9,19.4,31.7,6,19.6,31.8,3,4,0.55,15.8
cat_aug_2110,20,cat_PER,4.1,IF,UK,SS,5.9,24.8,37.3,7,20.6,38.9,1,4,0.51,9.1
cat_aug_2111,20,cat_SIA,5.2,CM,UK,MS,6.3,22.1,42.6,9,20.8,45.8,3,4,0.77,5.0
cat_aug_2112,20,cat_TUR,3.2,IM,UK,ML,4.0,18.1,35.3,3,21.9,25.9,1,4,0.58,8.2
cat_aug_2113,20,cat_KOR,1.7,CM,LH,SL,3.6,21.0,31.5,6,17.0,25.4,3,4,1.14,3.1
cat_aug_2114,20,cat_SIA,7.1,SF,SH,MS,2.8,31.8,32.6,4,27.4,45.5,3,2,0.77,20.0
cat_aug_2115,20,cat_PER,8.9,SF,UK,ML,6.2,27.8,42.0,5,28.5,35.0,2,2,0.94,20.0
cat_aug_2116,20,cat_PER,4.9,CM,LH,SL,4.2,22.4,34.5,5,25.9,35.9,1,2,1.46,20.0
cat_aug_2117,20,cat_PER,1.4,CM,UK,SS,3.8,18.6,31.2,5,18.2,39.8,3,2,1.05,20.0
cat_aug_2118,20,cat_PER,6.9,IM,LH,ML,3.3,31.9,29.0,4,20.2,27.9,2,4,0.74,20.0
cat_aug_2119,20,cat_PER,7.7,SF,LH,ML,4.2,17.0,38.6,4,26.9,41.0,3,4,0.7,20.0
cat_aug_2120,20,cat_KOR,8.8,SF,LH,SL,2.7,20.6,28.4,5,18.4,41.0,3,4,0.75,19.9
cat_aug_2121,20,cat_KOR,5.1,IM,SH,SL,3.3,38.1,37.7,4,27.1,40.6,3,2,0.52,20.0
cat_aug_2122,20,cat_KOR,2.2,SF,LH,SL,2.7,18.2,33.0,4,19.0,27.9,1,2,0.61,10.0
cat_aug_2123,20,cat_SCO,5.5,SF,LH,SL,2.5,29.3,25.0,4,16.0,37.5,3,4,1.05,20.0
cat_aug_2124,20,cat_ETC,3.0,CM,SH,ML,5.5,23.9,33.1,5,22.9,41.9,2,4,1.09,16.8
cat_aug_2125,20,cat_ETC,1.2,CM,LH,SL,4.7,26.7,35.8,4,29.2,47.1,3,2,0.51,11.6
cat_aug_2126,20,cat_KOR,5.0,SF,LH,MS,2.7,27.5,30.3,4,21.3,31.2,3,2,0.8,19.9
cat_aug_2127,20,cat_ETC,0.7,SF,LH,SL,2.9,16.5,33.1,4,19.5,36.3,1,2,0.53,1.0
cat_aug_2128,20,cat_ETC,5.1,CM,LH,SL,4.1,22.7,40.8,4,28.7,40.6,3,4,0.62,19.8
cat_aug_2129,20,cat_ETC,11.2,SF,LH,ML,2.4,17.5,31.1,4,21.3,28.2,3,2,1.05,20.0
cat_aug_2130,20,cat_ETC,8.8,CM,UK,SS,6.3,19.4,41.3,6,27.8,33.4,3,4,0.7,1.7
cat_aug_2131,20,cat_KOR,3.3,SF,LH,SL,4.2,22.6,38.9,4,30.0,37.5,3,2,0.61,19.9
cat_aug_2132,20,cat_ETC,2.7,IM,SH,SS,3.2,17.5,28.9,4,23.8,30.4,3,2,0.55,20.0
cat_aug_2133,20,cat_SIA,3.3,IM,LH,SL,2.9,17.4,25.0,4,17.9,32.8,2,2,1.35,6.7
cat_aug_2134,20,cat_PER,7.4,CM,LH,MS,5.5,32.3,41.0,5,30.3,47.0,1,4,1.74,19.7
cat_aug_2135,20,cat_KOR,1.9,CM,LH,SL,7.5,18.2,34.1,9,19.1,32.2,1,3,0.93,0.0
cat_aug_2136,20,cat_TUR,1.2,SF,LH,SL,2.1,22.1,25.0,5,25.0,36.4,3,2,0.57,20.0
cat_aug_2137,20,cat_ETC,11.0,IM,SH,SL,7.8,30.0,49.6,2,29.1,44.2,2,4,0.84,19.9
cat_aug_2138,20,cat_ETC,5.7,CM,UK,SS,6.4,29.5,41.4,3,22.9,32.3,1,2,0.62,0.9
cat_aug_2139,20,cat_RUS,2.8,IM,SH,SL,6.7,28.1,47.4,4,24.6,28.6,2,4,1.2,0.0
cat_aug_2140,20,cat_KOR,2.0,CM,SH,ML,3.8,17.1,32.3,5,21.7,27.8,3,2,0.5,0.3
cat_aug_2141,20,cat_PER,2.6,CM,LH,SL,3.8,21.6,30.1,4,24.6,50.9,3,2,2.34,20.0
cat_aug_2142,20,cat_ETC,2.8,CM,LH,SL,3.1,14.2,31.0,4,17.6,23.1,3,2,0.8,1.2
cat_aug_2143,20,cat_KOR,0.6,SF,LH,SL,3.7,24.3,33.5,5,16.0,25.7,2,2,0.53,0.7
cat_aug_2144,20,cat_SIA,3.0,CM,SH,SL,5.1,37.3,43.6,5,30.2,31.6,3,2,0.51,11.7
cat_aug_2145,20,cat_ETC,6.5,SF,LH,SL,2.2,19.9,31.9,4,20.2,26.2,3,2,0.64,3.9
cat_aug_2146,20,cat_TUR,3.1,CM,UK,ML,8.5,30.3,44.4,3,23.3,42.1,1,4,1.1,0.4
cat_aug_2147,20,cat_KOR,2.2,SF,UK,SS,2.7,19.0,30.6,4,16.6,32.0,3,2,0.89,20.0
cat_aug_2148,20,cat_SCO,7.9,SF,LH,SL,2.3,28.0,29.8,5,19.2,36.9,3,4,0.57,19.8
cat_aug_2149,20,cat_SIA,1.8,SF,LH,SL,6.1,30.4,37.2,7,20.7,37.7,1,4,0.71,9.3
cat_aug_2150,20,cat_RUS,1.9,SF,LH,ML,3.0,16.5,30.2,4,27.1,26.5,3,2,0.52,18.1
cat_aug_2151,20,cat_ETC,5.4,CM,LH,SL,8.1,31.0,46.0,6,27.2,38.2,1,4,0.57,1.4
cat_aug_2152,20,cat_ETC,4.7,SF,UK,SL,2.4,15.8,26.9,4,17.2,25.8,3,2,0.53,19.7
cat_aug_2153,20,cat_RUS,4.3,CM,LH,SL,3.5,18.1,30.6,4,20.1,30.6,3,4,0.6,20.0
cat_aug_2154,20,cat_ETC,4.3,SF,UK,ML,3.6,16.4,30.6,4,21.2,34.2,3,2,0.56,20.0
cat_aug_2155,20,cat_ETC,3.7,IM,UK,ML,6.7,26.0,43.5,7,25.0,44.4,3,2,0.66,20.0
cat_aug_2156,20,cat_KOR,5.5,SF,LH,ML,3.3,17.8,36.9,4,20.3,32.9,2,2,0.56,8.8
cat_aug_2157,20,cat_TUR,2.8,SF,LH,SL,2.3,28.1,31.6,4,21.5,27.0,2,2,1.13,20.0
cat_aug_2158,20,cat_TUR,1.4,CM,SH,SL,4.4,24.3,33.2,4,21.6,52.5,3,2,0.73,11.3
cat_aug_2159,20,cat_ETC,5.8,SF,SH,ML,4.1,20.1,34.6,5,22.1,37.5,3,2,1.84,20.0
cat_aug_2160,20,cat_ETC,5.9,SF,LH,ML,2.8,30.7,33.8,4,23.8,32.2,3,2,0.65,19.6
cat_aug_2161,20,cat_ETC,3.6,IM,LH,SL,4.0,38.6,41.9,4,25.4,43.9,3,2,0.51,14.5
cat_aug_2162,20,cat_KOR,10.5,SF,SH,SS,3.0,19.1,33.0,4,24.0,24.0,1,2,0.97,19.9
cat_aug_2163,20,cat_SCO,8.3,SF,UK,SS,5.5,37.8,45.2,5,31.1,47.6,2,4,0.77,20.0
cat_aug_2164,20,cat_ETC,4.7,CM,SH,SL,3.6,27.1,32.6,5,27.3,33.5,3,2,0.65,19.6
cat_aug_2165,20,cat_ETC,4.6,IF,LH,SL,5.2,14.2,36.6,7,22.1,28.7,2,2,0.53,0.0
cat_aug_2166,20,cat_KOR,3.4,CM,UK,ML,5.8,28.3,39.7,4,22.1,30.6,2,2,0.8,0.6
cat_aug_2167,20,cat_ETC,2.6,CM,LH,ML,3.5,25.6,31.1,4,21.9,27.6,3,2,0.63,18.7
cat_aug_2168,20,cat_TUR,5.7,SF,SH,SS,4.0,28.9,36.6,5,26.9,33.9,2,2,1.07,4.6
cat_aug_2169,20,cat_ETC,8.2,CM,LH,ML,3.7,17.9,31.0,5,20.1,39.8,3,2,1.97,20.0
cat_aug_2170,20,cat_TUR,3.3,CM,LH,SL,5.6,46.3,39.1,5,29.0,46.6,1,2,0.72,2.8
cat_aug_2171,20,cat_ETC,5.9,IM,LH,SL,3.8,20.6,31.5,5,24.3,26.6,3,3,1.28,18.4
cat_aug_2172,20,cat_ETC,7.1,CM,SH,SL,3.6,17.3,32.7,4,16.0,28.3,1,2,1.38,9.6
cat_aug_2173,20,cat_ETC,5.5,SF,LH,SL,4.2,25.9,36.4,4,28.6,27.6,3,2,1.11,20.0
cat_aug_2174,20,cat_KOR,4.5,SF,UK,ML,7.6,36.1,46.4,4,33.3,52.5,3,4,2.43,19.5
cat_aug_2175,20,cat_ETC,2.8,SF,LH,SL,4.0,28.9,33.4,4,19.2,35.5,3,2,0.71,19.9
cat_aug_2176,20,cat_ETC,2.6,SF,LH,SL,3.1,20.9,37.2,4,19.6,53.0,3,2,0.52,12.5
cat_aug_2177,20,cat_PER,1.6,SF,SH,SS,2.9,23.6,30.5,5,22.7,30.8,2,3,1.12,0.1
cat_aug_2178,20,cat_ETC,5.5,SF,LH,SL,2.2,14.3,31.6,4,22.3,25.6,1,2,0.63,16.9
cat_aug_2179,20,cat_ETC,2.5,IF,UK,SS,3.4,26.8,30.2,4,17.9,39.2,3,2,0.78,20.0
cat_aug_2180,20,cat_ETC,2.3,SF,LH,SL,2.5,21.5,25.0,4,18.1,26.4,3,2,0.59,20.0
cat_aug_2181,20,cat_ETC,4.7,SF,LH,SL,3.3,26.0,30.8,4,23.9,38.0,3,2,0.53,19.9
cat_aug_2182,20,cat_TUR,9.5,CM,LH,MS,6.2,30.1,34.8,5,25.4,34.5,1,4,1.69,18.4
cat_aug_2183,20,cat_ETC,1.3,CM,LH,ML,3.9,31.0,31.8,4,26.5,41.1,2,2,0.98,19.1
cat_aug_2184,20,cat_KOR,2.0,SF,UK,SS,4.6,32.7,34.2,4,22.5,44.6,3,2,0.97,20.0
cat_aug_2185,20,cat_ETC,3.5,SF,LH,ML,2.0,15.5,25.0,4,21.9,26.7,3,2,0.73,20.0
cat_aug_2186,20,cat_TUR,3.6,SF,LH,SL,4.7,21.4,37.9,9,22.3,28.3,1,4,0.5,0.0
cat_aug_2187,20,cat_ETC,2.0,SF,LH,SL,2.6,19.0,32.3,4,22.6,34.3,3,2,0.52,19.9
cat_aug_2188,20,cat_KOR,1.4,SF,LH,SL,3.8,15.1,32.1,4,23.5,29.9,3,2,0.57,3.2
cat_aug_2189,20,cat_KOR,6.6,CM,LH,ML,3.2,16.9,32.7,5,19.4,29.1,3,4,0.63,1.9
cat_aug_2190,20,cat_SIA,7.9,IF,LH,SL,2.9,18.5,27.1,5,22.3,33.6,3,2,0.64,19.8
cat_aug_2191,20,cat_ETC,11.7,CM,LH,MS,5.7,21.7,40.6,6,23.3,29.4,1,2,1.81,2.3
cat_aug_2192,20,cat_PER,2.8,CM,SH,SL,5.9,15.8,34.2,4,18.6,25.6,1,2,0.53,0.0
cat_aug_2193,20,cat_PER,1.8,SF,SH,SL,4.8,16.8,38.9,5,18.6,34.4,3,4,0.58,0.0
cat_aug_2194,20,cat_ETC,5.3,SF,LH,ML,2.7,32.4,34.9,4,30.1,33.5,3,4,0.63,19.9
cat_aug_2195,20,cat_ETC,6.0,SF,LH,ML,4.4,21.0,39.4,4,22.2,28.0,3,2,0.78,14.2
cat_aug_2196,20,cat_ETC,4.9,CM,SH,SL,4.8,52.5,45.0,5,28.5,49.9,1,2,0.69,0.0
cat_aug_2197,20,cat_RUS,2.1,CM,LH,ML,4.5,30.6,31.1,4,26.0,38.9,3,2,0.69,20.0
cat_aug_2198,20,cat_SCO,5.7,SF,LH,SL,4.3,25.2,38.0,4,30.1,42.3,3,2,0.52,20.0
cat_aug_2199,20,cat_ETC,4.7,SF,LH,SL,2.2,19.0,25.0,4,23.6,30.6,2,2,0.59,20.0
cat_aug_2200,20,cat_ETC,6.1,SF,UK,ML,4.1,26.5,35.2,4,25.3,44.4,3,2,0.85,20.0
cat_aug_2201,20,cat_KOR,3.1,SF,SH,MS,4.2,18.3,31.3,4,20.3,24.8,3,2,0.73,16.1
cat_aug_2202,20,cat_SCO,3.5,CM,LH,ML,4.7,34.2,33.4,4,26.7,41.6,2,4,1.41,19.4
cat_aug_2203,20,cat_ETC,6.1,CM,LH,SL,4.8,22.1,36.4,2,18.1,32.9,2,2,0.52,2.1
cat_aug_2204,20,cat_RUS,1.8,IF,LH,SL,3.3,39.2,28.1,4,26.9,57.1,3,2,1.66,20.0
cat_aug_2205,20,cat_ETC,4.2,SF,UK,SL,3.4,25.0,34.7,4,20.7,27.6,3,2,0.51,7.4
cat_aug_2206,20,cat_KOR,4.2,CM,SH,ML,5.0,26.3,40.9,5,26.9,34.4,3,2,0.59,19.9
cat_aug_2207,20,cat_ETC,4.2,SF,SH,MS,4.3,28.5,33.8,4,20.5,34.6,2,2,0.62,19.9
cat_aug_2208,20,cat_KOR,5.7,SF,UK,SS,3.9,23.0,39.2,5,23.5,28.4,2,4,1.12,20.0
cat_aug_2209,20,cat_KOR,7.9,SF,SH,ML,3.3,41.9,40.4,4,38.9,52.4,3,2,0.52,20.0
cat_aug_2210,20,cat_KOR,7.7,SF,SH,ML,3.4,26.3,29.0,5,19.7,35.0,1,4,0.82,19.0
cat_aug_2211,20,cat_KOR,1.5,SF,LH,SL,2.5,14.4,29.7,4,18.7,22.3,3,2,0.58,19.5
cat_aug_2212,20,cat_ETC,2.4,SF,SH,ML,3.6,14.7,28.7,5,19.4,33.2,3,2,0.69,19.8
cat_aug_2213,20,cat_KOR,3.0,SF,SH,SS,3.7,14.3,30.0,6,20.7,32.1,3,4,0.99,3.3
cat_aug_2214,20,cat_KOR,5.1,SF,LH,SL,5.0,23.1,36.0,7,21.4,44.0,3,2,1.11,20.0
cat_aug_2215,20,cat_KOR,6.1,IF,LH,SL,4.0,28.6,33.6,4,24.1,30.3,3,2,0.55,19.4
cat_aug_2216,20,cat_KOR,1.7,SF,LH,SL,3.8,15.7,32.1,4,21.9,25.1,3,2,0.55,11.8
cat_aug_2217,20,cat_KOR,3.1,SF,LH,SL,3.2,16.8,32.3,4,16.2,31.4,3,2,0.73,2.0
cat_aug_2218,20,cat_ETC,8.1,IM,LH,SL,5.0,19.6,38.4,4,22.3,26.7,3,2,0.71,19.8
cat_aug_2219,20,cat_ETC,2.1,IF,LH,SL,6.5,29.4,41.1,4,31.8,36.4,2,4,0.62,1.0
